CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
83914,PHY,2054C,PHY 2054C,Algebra-based Physics II,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 2701; MW | 12:00 PM - 1:50 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,17,7,24,24
83915,PHY,2054C,PHY 2054C,Algebra-based Physics II,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 2701; TR | 12:15 PM - 2:05 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,6,18,24,24
83916,PHY,2054C,PHY 2054C,Algebra-based Phys II CCEC,[REDACTED],MWF | 8:00 AM - 8:50 AM | 59-Biological Sciences Room 2703; F | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,14,10,24,24
85546,PHY,2054C,PHY 2054C,Algebra-based Physics II,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 2701; TR | 3:05 PM - 4:55 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,18,6,24,24
83337,PHY,3101,PHY 3101,Modern Physics,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,10,30,40,30
82072,PHY,3101L,PHY 3101L,Modern Physics Laboratory,[REDACTED],T | 12:15 PM - 3:05 PM | 50-Science &amp; Engineering Room 2812,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,15,15,10
86072,PHY,3101L,PHY 3101L,Modern Physics Laboratory,[REDACTED],F | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2812,Main Campus-UNF,Standard,OPEN,3,11,14,14
83641,PHY,4320,PHY 4320,Electricity and Magnetism,[REDACTED],MW | 10:00 AM - 11:40 AM | 50-Science &amp; Engineering Room 1402,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83160,PHY,4523,PHY 4523,Thermodynamics and Statistical Mechanics,[REDACTED],MW | 2:00 PM - 3:40 PM | 50-Science &amp; Engineering Room 2400,Main Campus-UNF,Standard,OPEN,1,23,24,24
83743,PHY,4610,PHY 4610,Applications of Quantum Mechanics,[REDACTED],MW | 4:30 PM - 5:45 PM | 50-Science &amp; Engineering Room 1402,Main Campus-UNF,Standard,OPEN,15,15,30,30
86095,PHY,4905,PHY 4905,Directed Independent Study in Physics,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,7,10,10
86096,PHY,4905,PHY 4905,Directed Independent Study in Physics,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,6,4,10,10
86495,PHY,4905,PHY 4905,Directed Independent Study in Physics,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
83694,PHY,4910,PHY 4910,Physics Research and Seminar 1,[REDACTED],F | 12:00 PM - 12:50 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Independent,OPEN,7,13,20,20
83555,PHY,4911,PHY 4911,Physics Research and Seminar 2,[REDACTED],F | 12:00 PM - 12:50 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Independent,OPEN,17,3,20,20
85551,PHY,4930,PHY 4930,ST: Intro to Meteorology,[REDACTED],TR | 4:30 PM - 5:45 PM | 14D-Andrew A. Robinson Center Room 1011,Main Campus-UNF,Standard,OPEN,8,2,10,10
85823,PHY,4992,PHY 4992,Exp: Physics Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,13,7,20,7
85824,PHY,4992,PHY 4992,Exp: Physics Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,4,7,7
82773,PHZ,3113C,PHZ 3113C,Mathematical Physics,[REDACTED],TR | 9:25 AM - 10:40 AM | 50-Science &amp; Engineering Room 1402; R | 12:00 PM - 2:50 PM | 50-Science &amp; Engineering Room 2400,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,17,17,14
82774,PHZ,3113C,PHZ 3113C,Mathematical Physics,[REDACTED],F | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2400; TR | 9:25 AM - 10:40 AM | 50-Science &amp; Engineering Room 1402,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,13,12,14
82058,POS,2041,POS 2041,Introduction to American Government,[REDACTED],MW | 12:00 PM - 1:15 PM | 39-J. Brooks Brown Hall Room 1016,Main Campus-UNF,Standard,OPEN,2,158,160,50
82299,POS,2041,POS 2041,Introduction to American Government,[REDACTED],TR | 12:15 PM - 1:30 PM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,1,199,200,50
83188,POS,2041,POS 2041,Introduction to American Government,[REDACTED],TR | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,92,108,200,50
83593,POS,2041,POS 2041,(H) Intro to American Govt.,[REDACTED],MWF | 11:00 AM - 11:50 AM | 9-Fred Schultz Hall Room 2301,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
82868,POS,3424,POS 3424,Congress and the Legislative Process,[REDACTED],MW | 4:30 PM - 5:45 PM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,OPEN,22,28,50,50
82635,POS,3444,POS 3444,"Parties, Campaigns and Elections",[REDACTED],TR | 10:50 AM - 12:05 PM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,OPEN,5,45,50,50
82216,POS,3606,POS 3606,The U.S. Supreme Court,[REDACTED],TR | 6:00 PM - 7:15 PM | 2-Founders Hall Room 1018,Main Campus-UNF,Standard,OPEN,32,18,50,50
85236,POS,3642,POS 3642,Election Law,[REDACTED],MW | 4:30 PM - 5:45 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,30,20,50,50
86018,POS,3679,POS 3679,Mock Trial,[REDACTED],W | 6:00 PM - 8:45 PM | 45-Fine Arts Center Room 2403,Main Campus-UNF,Standard,OPEN,22,18,40,40
82455,POS,3733,POS 3733,Research Design for Political Scientists,[REDACTED],MW | 1:30 PM - 2:45 PM | 2-Founders Hall Room 2210,Main Campus-UNF,Standard,OPEN,8,32,40,30
83977,POS,3734,POS 3734,Research Analysis for Political Scientists,[REDACTED],TR | 12:15 PM - 1:30 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Standard,OPEN,9,21,30,30
84407,POS,4608,POS 4608,Constitutional Law I: Powers and Constraints,[REDACTED],TR | 6:00 PM - 7:15 PM | 2-Founders Hall Room 2216,Main Campus-UNF,Standard,OPEN,27,13,40,40
84399,POS,4945,POS 4945,Internship/Field Experience,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,9,1,10,0
85245,POS,4945,POS 4945,Internship/Field Experience,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,7,10,0
82059,POT,3003,POT 3003,Political Thought and Action,[REDACTED],MW | 4:30 PM - 5:45 PM | 2-Founders Hall Room 1018,Main Campus-UNF,Standard,OPEN,39,11,50,50
82078,PSY,2012,PSY 2012,Introduction to Psychology,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,1,189,190,100
82492,PSY,2012,PSY 2012,Introduction to Psychology,[REDACTED],MWF | 10:00 AM - 10:50 AM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,3,197,200,100
83949,PSY,2012,PSY 2012,(H) Introduction to Psychology,[REDACTED],TR | 9:25 AM - 10:40 AM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
86294,PSY,2012,PSY 2012,Introduction to Psychology,[REDACTED],TR | 10:50 AM - 12:05 PM | 39-J. Brooks Brown Hall Room 1016,Main Campus-UNF,Standard,OPEN,9,180,189,50
86295,PSY,2012,PSY 2012,Introduction to Psychology,[REDACTED],TR | 1:40 PM - 2:55 PM | 39-J. Brooks Brown Hall Room 1016,Main Campus-UNF,Standard,OPEN,68,121,189,50
82396,PSY,3213,PSY 3213,Research Methods in Psychology,[REDACTED],TR | 12:15 PM - 1:30 PM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,OPEN,1,23,24,24
82865,PSY,3213,PSY 3213,Research Methods in Psychology,[REDACTED],MW | 1:30 PM - 2:45 PM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82866,PSY,3213,PSY 3213,Research Methods in Psychology,[REDACTED],TR | 4:30 PM - 5:45 PM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,OPEN,1,23,24,24
82201,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],F | 9:00 AM - 11:45 AM | 51-Social Sciences Room 1202,Main Campus-UNF,Standard,OPEN,1,23,24,24
82390,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],F | 12:00 PM - 2:45 PM | 51-Social Sciences Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82428,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],F | 9:00 AM - 11:45 AM | 51-Social Sciences Room 1201,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83751,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],F | 12:00 PM - 2:45 PM | 51-Social Sciences Room 1201,Main Campus-UNF,Standard,OPEN,1,23,24,24
83752,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],R | 3:05 PM - 5:50 PM | 51-Social Sciences Room 1201,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83753,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],T | 3:05 PM - 5:50 PM | 51-Social Sciences Room 1201,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83754,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],T | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83974,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],R | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83975,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],M | 10:30 AM - 1:15 PM | 51-Social Sciences Room 1201,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
85672,PSY,3213L,PSY 3213L,Research Methods Lab,[REDACTED],W | 10:30 AM - 1:15 PM | 51-Social Sciences Room 1201,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,25,24,24
85481,PSY,3832,PSY 3832,Psychology of Sport,[REDACTED],TR | 3:05 PM - 4:20 PM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,OPEN,1,59,60,0
85483,PSY,3832,PSY 3832,Psychology of Sport,[REDACTED],TR | 3:05 PM - 4:20 PM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,OPEN,9,51,60,0
85664,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,2
85668,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,0,3,2
86021,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,0
86063,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,2
86073,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,0
86111,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,0
86179,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,0
86272,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,0
86440,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,0
86442,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,0
86445,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,0
86472,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,0
86488,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,0
86512,PSY,3911,PSY 3911,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,0
82202,PSY,4302C,PSY 4302C,Psychological Testing,[REDACTED],TR | 8:00 AM - 9:40 AM | 51-Social Sciences Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
85995,PSY,4906,PSY 4906,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86464,PSY,4906,PSY 4906,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86473,PSY,4906,PSY 4906,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86482,PSY,4906,PSY 4906,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86496,PSY,4906,PSY 4906,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83755,PSY,4935,PSY 4935,ST: Psychology of Love,[REDACTED],TR | 10:50 AM - 12:05 PM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,81,119,200,100
82080,PSY,4945,PSY 4945,Practicum in Applied Psychology,[REDACTED],F | 9:00 AM - 11:45 AM | 51-Social Sciences Room 1104,Main Campus-UNF,Independent,OPEN,9,26,35,35
82355,PSY,4945,PSY 4945,Practicum in Applied Psychology,[REDACTED],F | 12:00 PM - 2:45 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,OPEN,6,14,20,20
84667,PSY,4945,PSY 4945,Practicum in Applied Psychology,[REDACTED],F | 12:00 PM - 2:45 PM | 2-Founders Hall Room 2222,Main Campus-UNF,Standard,OPEN,3,2,5,5
82698,PSY,6214,PSY 6214,Research Design and Analysis I,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,3,22,25,25
85670,PSY,6607,PSY 6607,Current and Future Directions in Psychology,[REDACTED],TR | 9:25 AM - 10:40 AM | 51-Social Sciences Room 1102,Main Campus-UNF,Standard,OPEN,11,14,25,25
86396,PSY,6908,PSY 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86522,PSY,6908,PSY 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86525,PSY,6908,PSY 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83756,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,2
83757,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,2
83758,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,1
83759,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,3,3,1
84054,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,3,4,1
84055,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,1
84056,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,1
84874,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84998,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
86166,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,2,2,0
86167,PSY,6910,PSY 6910,Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,2,2,0
83091,PSY,6937,PSY 6937,Colloquium in Psychological Research,[REDACTED],R | 10:50 AM - 12:05 PM | 51-Social Sciences Room 3102,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,23,22,22
84944,PSY,6971,PSY 6971,Thesis A,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84048,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84049,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
84050,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,3
84051,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,2
84052,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84053,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,1
84388,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
84389,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84390,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84391,PSY,6972,PSY 6972,Thesis B,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,1
86112,PSY,6973,PSY 6973,Thesis C,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86441,PSY,6973,PSY 6973,Thesis C,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
82346,PUR,3000,PUR 3000,Principles of Public Relations,[REDACTED],TR | 9:25 AM - 10:40 AM | 14D-Andrew A. Robinson Center Room 2001,Main Campus-UNF,Standard,OPEN,32,18,50,50
82536,PUR,3100,PUR 3100,Public Relations Writing,[REDACTED],MWF | 11:00 AM - 11:50 AM | 14D-Andrew A. Robinson Center Room 1015,Main Campus-UNF,Standard,OPEN,1,19,20,20
83707,PUR,4800,PUR 4800,Public Relations Campaigns,[REDACTED],MW | 12:00 PM - 1:15 PM | 14D-Andrew A. Robinson Center Room 1015,Main Campus-UNF,Standard,OPEN,1,19,20,20
82017,PUR,4801,PUR 4801,Public Relations Cases,[REDACTED],MW | 1:30 PM - 2:45 PM | 14D-Andrew A. Robinson Center Room 1015,Main Campus-UNF,Standard,OPEN,3,17,20,10
85694,RED,5846,RED 5846,Practicum in Reading,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,13,7,20,5
82167,REE,4043,REE 4043,Real Estate Analysis,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,43,43,5
82349,REE,4043,REE 4043,Real Estate Analysis,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,43,43,5
82567,REE,4043,REE 4043,Real Estate Analysis,[REDACTED],MW | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,43,43,5
82566,REE,4303,REE 4303,Real Estate Finance and Investments,[REDACTED],MW | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,15,28,43,5
83096,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,1,49,50,25
83551,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],MWF | 10:00 AM - 10:50 AM | 39A-J. Brooks Brown Hall Addit Room 1032,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,25,25,25
83720,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],MWF | 11:00 AM - 11:50 AM | 39A-J. Brooks Brown Hall Addit Room 1032,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,25,25,25
84280,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],TR | 9:25 AM - 10:40 AM | 39A-J. Brooks Brown Hall Addit Room 1032,Main Campus-UNF,Standard,OPEN,1,24,25,25
84281,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],TR | 10:50 AM - 12:05 PM | 39A-J. Brooks Brown Hall Addit Room 1032,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,25,25,25
86193,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],MWF | 9:00 AM - 9:50 AM | 15-John E. Mathews Room 1205,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,25
86232,REL,2300,REL 2300,(GW) Comparative Religion,[REDACTED],MW | 1:30 PM - 2:45 PM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,27
83304,REL,3102,REL 3102,Religion as Culture,[REDACTED],TR | 1:40 PM - 2:55 PM | 2-Founders Hall Room 2219,Main Campus-UNF,Standard,OPEN,7,23,30,30
85355,REL,3111,REL 3111,Religion and Film,[REDACTED],W | 6:00 PM - 8:45 PM | 2-Founders Hall Room 2218,Main Campus-UNF,Standard,OPEN,11,14,25,25
85337,REL,3457,REL 3457,Chinese Philosophy &amp; Religion,[REDACTED],F | 12:00 PM - 2:45 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,OPEN,8,2,10,10
85354,REL,4404,REL 4404,Comparative Muslim Cultures,[REDACTED],MW | 3:00 PM - 4:15 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,6,4,10,10
82147,RMI,3011,RMI 3011,Risk Management and Insurance,[REDACTED],TR | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,1,42,43,5
82770,RTV,3220C,RTV 3220C,Television Production/Visual Arts Television,[REDACTED],TR | 3:05 PM - 4:20 PM | 14D-Andrew A. Robinson Center Room 1011,Main Campus-UNF,Standard,OPEN,2,14,16,16
82919,RTV,3221,RTV 3221,Digital Video Editing,[REDACTED],T | 10:50 AM - 1:30 PM | 14D-Andrew A. Robinson Center Room 1011,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
82439,RTV,3228,RTV 3228,Multi Camera Video Production,[REDACTED],R | 10:50 AM - 1:30 PM | 14D-Andrew A. Robinson Center Room 1011,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
82537,RTV,3260,RTV 3260,Single Camera Video Production,[REDACTED],MWF | 11:00 AM - 11:50 AM | 14D-Andrew A. Robinson Center Room 1011,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
83309,RTV,4661,RTV 4661,Advanced Television Production,[REDACTED],MW | 12:00 PM - 1:15 PM | 14D-Andrew A. Robinson Center Room 1011,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
83935,SCE,4310,SCE 4310,Science Methods for Elementary Teachers,[REDACTED],W | 12:00 PM - 2:45 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,36,36,5
85994,SCE,4310,SCE 4310,Science Methods for Elementary Teachers,[REDACTED],W | 4:30 PM - 7:15 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,OPEN,24,11,35,0
84476,SLS,2004,SLS 2004,CCEC and You,[REDACTED],R | 4:30 PM - 5:45 PM | 50-Science &amp; Engineering Room 1202,Main Campus-UNF,Standard,OPEN,1,64,65,15
84150,SMT,4664,SMT 4664,Problem-Based Instruction Math-Science,[REDACTED],W | 4:30 PM - 7:15 PM | 57-Petway Hall Room 1210,Main Campus-UNF,Standard,OPEN,12,14,26,0
82224,SOP,2772,SOP 2772,Human Sexual Behavior,[REDACTED],TR | 9:25 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 1016,Main Campus-UNF,Standard,OPEN,32,93,125,100
82586,SOP,3004,SOP 3004,Social Psychology,[REDACTED],MWF | 11:00 AM - 11:50 AM | 9-Fred Schultz Hall Room 1421,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,100,100,100
82463,SOW,3293,SOW 3293,Social Work Communication,[REDACTED],W | 9:00 AM - 11:45 AM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
86307,SOW,3403,SOW 3403,Social Work Research Methods,[REDACTED],TR | 1:40 PM - 2:55 PM | 2-Founders Hall Room 2216,Main Campus-UNF,Standard,OPEN,4,36,40,40
82458,SOW,4101,SOW 4101,Human Behavior and the Social Environment I,[REDACTED],TR | 10:50 AM - 12:05 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,OPEN,4,36,40,40
85260,SOW,4352,SOW 4352,Principles of Social Service Provision,[REDACTED],M | 3:00 PM - 5:45 PM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,1,34,35,35
82375,SOW,4511,SOW 4511,Field Education I,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,1,34,35,35
82471,SOW,4522,SOW 4522,Field Seminar I,[REDACTED],M | 12:00 PM - 2:45 PM | 51-Social Sciences Room 2121,Main Campus-UNF,Standard,OPEN,7,13,20,20
83055,SOW,4522,SOW 4522,Field Seminar I,[REDACTED],W | 12:00 PM - 2:45 PM | 51-Social Sciences Room 2121,Main Campus-UNF,Standard,OPEN,3,12,15,15
85259,SOW,4522,SOW 4522,Field Seminar I,[REDACTED],W | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 2606,Main Campus-UNF,Standard,OPEN,6,9,15,15
83056,SOW,4651,SOW 4651,Child Abuse and Neglect,[REDACTED],M | 6:00 PM - 8:45 PM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,OPEN,8,27,35,35
86234,SOW,4991,SOW 4991,EXP: Field Supervision,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL - WAITLIST AVAILABLE,0,10,10,5
82794,SOW,5107,SOW 5107,Human Behavior and the Social Environment,[REDACTED],R | 3:05 PM - 5:50 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Standard,OPEN,8,32,40,15
84027,SOW,5207,SOW 5207,Foundations of Social Work,[REDACTED],T | 3:05 PM - 5:50 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Standard,OPEN,5,25,30,25
